,name,gender,follower_count,voteup_count,comment_count,url,content
251,红与黑,-1,9,0,0,https://www.zhihu.com/api/v4/answers/2029379054,"<p>坏</p><p>中国要发展，要进入全球市场，要建设全球化经济体系，就绝不能搞闭关锁国，搞自高自大。</p><p>进行一带一路建设，建设新时代海上丝绸之路，一切都离不开全球市场的支持。</p><p>你搞民族主义，自己爽了，丢的是经济建设的基本盘。</p><p>很多人在说西方打压，用民族主义反抗。</p><p>我可以说，这种人不是蠢就是坏。</p><p>西方打压你，就是因为不希望你进入全球市场分他们的蛋糕。</p><p>你倒好，因为他们打压你，所以你自己退出竞争？</p><p>经济建设才是根本，民族自信什么的都是经济发展起来的附加品。</p><p>你丢掉基本盘去追求副产品，你还觉得自己是英雄？</p><p class=""ztext-empty-paragraph""><br/></p><p>你知道为什么搞民族主义的川普输了大选吗？</p><p>因为那些精英们清楚的很，怎么才能赚钱，怎么才能发展经济。</p><p>我其实很喜欢川普，但是他太过想当然了。他总觉得美国优先意味着美国赚到的更多</p><p>可他不明白，适当的放低自身的姿态，才是赚大钱的根本。</p><p>整天摆着一幅大爷的模样，你觉得那些欧洲领导人对他很满意？</p><p>全球政治和全球经济是一盘棋，和和气气，你捧我，我吹你，大家才能一起发展。</p><p>你非要掀桌子，结果只会以失去自己利益的代价让别人不舒服而已。</p><p class=""ztext-empty-paragraph""><br/></p><p>还有，中国现在有一堆分不清形势的人</p><p>骂黑人，骂白人，逮着外国人就骂。</p><p>（个别人的事情立刻上升到群体）</p><p class=""ztext-empty-paragraph""><br/></p><p>中国这么多年，帮助亚非拉第三世界国家发展的原因是什么，</p><p>因为可以建立一个稳固的资源市场啊。</p><p>你觉得非洲国家很需要中国来帮忙？</p><p>搞清楚好不好，人家再怎么穷，政府是穷不了的</p><p>跟西方合作，把国家一卖，总统立刻可以过上好日子，不好吗？</p><p>为啥要中国当他们的合作对象啊？</p><p>一方面是中国开价不黑心，</p><p>另一方面还是因为中国在过去就享有很不错的名声，跟第三世界国家关系比较紧密，同样的生意，肯定是和熟人干比较好。</p><p>至于白人，网络整体评价还好一点。</p><p>不过总会有些人用词不堪入目。</p><p>奉劝一下</p><p>想清楚，中国要做生意，跟谁做？</p><p>总不能搞个中朝小圈子自娱自乐吧？</p><p>还不得和发达国家做生意。</p><p>你一个普通网民当然不需要把顾客当上帝，但起码给点尊重吧，至少不要乱骂人吧？</p><p>哦，对了，特权不在尊重范围之内。</p><p class=""ztext-empty-paragraph""><br/></p><p>我目前看见的网络民族主义，说穿了，就是一群人的盲目自大而已。</p><p>就是把自己带入成大爷了。</p><p>你算什么大爷？</p><p>整天一副“我天朝上国，地大物博”“尔等蛮夷”的姿态，不知道应该怎么和朋友相处。</p><p>那你哪里来的朋友？</p><p>不把别人当朋友，你凭什么指望别人把你当朋友？</p><p class=""ztext-empty-paragraph""><br/></p><p>中国的民族自信，应该是正向的，健康的。</p><p>什么意思？</p><p>不去跪舔人，也不摆出大爷的架子骂人。</p><p>平等相待，自信面对，这叫民族自信。</p><p class=""ztext-empty-paragraph""><br/></p><p>说个不恰当的例子。</p><p>你打游戏，玩上单，对面上单很猛，你招架不住。</p><p>你要摇人吧？叫打野过来帮你。</p><p>你试试你去喷打野：“sm打野，垃圾意儿，赶紧滚来上路帮老子！”</p><p>你看打野帮你不？（肯帮你的肯定是铁分奴，不想掉分而已，但现实中可没有这种利益捆绑）</p><p>你说话好听点：“打野兄弟，来抓一次呗，我起来了绝对能C。”</p><p>估计大部分打野就会选择帮你抓了（带妹除外）</p><p>但你要舔那就没意思了：“打野你是我爹！救救我！”</p><p>打野只会恶心，还觉得你太菜。</p><p></p><p></p><p></p><p></p><p></p><p></p>"
252,codename-Yumemi,-1,50,5,0,https://www.zhihu.com/api/v4/answers/1635143769,<p>当这个本来都不问题的问题都能成为问题就充分证明了现在马列主义教育的全面崩盘</p><p>不过说到这里就多补两句</p><p><b>不要看到一些优点就自然而然的觉得这是民族主义的功劳，多动动脑子想想究竟是谁带来的。</b></p><p><b>如果有谁说消灭民族主义就是否定一切民族的存在，那种人一定不是马列主义者，一般是自干五主义者</b></p>
253,长剑相思,1,30,0,0,https://www.zhihu.com/api/v4/answers/1912188185,<p>现代社会就是民族国家时代，民族主义是国家构建的必需品也是社会前进的最大动力。</p>
254,八里土人,-1,1223,1,0,https://www.zhihu.com/api/v4/answers/1805732288,"<p>德国人用  把所有人包进来，好像不存在（-外部）不开心似的，这样名义上消灭了德国人（-外部）之间不开心，尤其是德国百姓和希特勒间的不开心。</p><p class=""ztext-empty-paragraph""><br/></p><p>后果大家看到了，一个人说了算，整个欧洲遭殃。</p>"
255,好大一只鲲,-1,23,1,0,https://www.zhihu.com/api/v4/answers/1854834909,<p>谈“当今”不利于精神健康，我们就来聊聊普遍规律吧。</p><p>另外我也不讨论中国，毕竟讨论中国也不利于精神健康，咱们还是说越南。</p><p>首先，“民族”这一概念的历史作用，一言以蔽之，就是进一步瓦解农业社会下以落后的血缘和狭小地域为纽带的小共同体，比如“宗族”“家族”等，将原来农民从土地里解放出来，变成自由流动的劳动力。</p><p>工业化需要自由流动的劳动力，工业的扩张需要原来零散在各个地方的劳动力流动起来，在一个新的地方大规模集聚起来。</p><p>虽然我们都知道，这些刚从越南农村出来的自由劳动力，马上就变成资本家阶级的奴隶，但是因为工业生产相较于农业生产庞大的生产力，使得这些工业的奴隶，过得也比从土地刨食好得多。这点在马克思的诸多著作中也有论述。</p><p>总得来说，在越南农业社会瓦解、工业化刚刚开始发展的阶段，民族主义是对其有利的。</p><p>而在工业化达到一定阶段之后，工业生产成为一个国家的主要生产活动，工厂、机器所有者和劳动者之间的矛盾上升到主要矛盾。</p><p>这时候，民族主义已经无所谓“对一个国家是好是坏了”，因为越南已经事实上分成了矛盾的两方。</p><p>在这种情况下，民族主义只能说是对一部分人好，一部分人坏。</p><p>获利的自然是越南的资本家阶级，毕竟他们是这场矛盾的现时受益方；</p><p>民族主义对越南的劳动者阶级有害，他们是这场矛盾中被压迫的一方；</p><p>此外，在越南的资本主义发展到顶峰之前，在资本家阶级和劳动者阶级之间还将存在一个的中间阶级。</p><p>这些中间阶级虽然在生产方式上属于劳动者一员，但其受到资本家阶级的收买，过上了在劳动者中比较好的日子。</p><p>用鲁迅的话说，这些越南资本家乏走狗中的上层，可以接收靠越南资本家指缝中漏下来的残羹剩饭过活，因此其利益和资本家一致，民族主义对他们有利。</p><p>这些走狗的下层，逐渐舔不到残羹剩饭了，注定要沦为普通的越南劳动者，民族主义之于他们的意义也就和劳动者阶级一样了。</p>
256,汪达尔萨维奇,1,33920,8,0,https://www.zhihu.com/api/v4/answers/1414799468,<p>民族主义之于现代政府，就如同法家之于古代政府一样：实践中可以参考着用，嘴上坚决不能提。</p>
257,匿名用户,1,0,40,16,https://www.zhihu.com/api/v4/answers/1403643885,<p>除了民族主义，再没有什么能把十几亿人捏起来了。</p>
258,山豆几,-1,49,0,0,https://www.zhihu.com/api/v4/answers/1874212457,<p>民族主义也分温和、激进、极端。</p><p>反正我是反所有极端主义，主张保护温和和激进主义的存在权。</p><p>回答题目，温和民族主义对国家是有利的，激进民族主义则两说，有可能能够弥补温和派的不足，而极端民族主义绝对是一个祸害。</p>
259,文能提笔安天下,-1,22,1,0,https://www.zhihu.com/api/v4/answers/1613197730,<p>这个苏联士兵整天拿着枪想要杀死自己德国国籍的同类是好还是坏？</p>
260,画不尽的天空,1,2,9,0,https://www.zhihu.com/api/v4/answers/1410986442,"<p>不请自来。</p><p>对一个事物的批判，总要立在认识之上。然而我们对民族或民族主义的认识似乎不是统一的，个人认为，有“无限可分”的特点。所以我的回答分两个部分，一是从东西方的角度（也可以从不同群体观点的角度）来分析民族和民族主义是什么、有什么内容；二是在一的基础上给出自己对民族和民族主义的认识。<b>当然，还有自己的态度。</b></p><p class=""ztext-empty-paragraph""><br/></p><p>先叙述一下题主问题的复杂性（本段可以略过）</p><p>民族到底是一个什么东西？我们至今都没有一个统一的标准。更不要说民族主义，左民、皇汉、中华帝国主义、右翼、民粹……每个团体都有自己不同的定义，而分列两端之外的的某原教旨，自由主义和部分无政府主义者则直接否认了民族的存在。这些不同群体基本上都会互相冠以被冠名团体不认可的不同的上述名称（读起来很绕，但事实上就是这样），这也事实上造成了“百家争鸣”的混乱状态。</p><p class=""ztext-empty-paragraph""><br/></p><p>     从东西方来看，两者既有相同、也有不同。西方民族主义几乎是同民族概念一同在17世纪出现的。法国、荷兰、瑞典三霸的崛起和扩张离不开民族认同和民族主义，欧洲各民族国家的建立也离不开民族和民族主义理论。而中国的民族和民族主义由于文化（或者说集体意识）一脉相承（欧洲是有断层的），个人认为其历史远在西方提出概念之前，华夷之辩就是表现之一。</p><blockquote>在《尚书·梓材》中（公元前六世纪），记载道：“皇天既付中国民，越厥疆土，于先王肆。《诗经民劳》：“民亦劳止，汔可小康。惠此中国，以绥四方。”此时“中国”的含义是周人对自己居住的地区的称谓，四周的民族则分别被他们称为蛮、夷、戎、狄。”。</blockquote><p>这是我可以找到最早的关于民族和民族主义的一言。</p><p>到了春秋战国时期，“中国”就已经将文化认同做为民族认同的重要标准之一，这很大一部分是周礼的功劳。</p><blockquote>《左传·定公十年》疏云:“中国有礼仪之大,故称夏;有章服之美,谓之华。”</blockquote><p>秦皇汉武，唐宗宋祖…中国的民族和主义（<b>为了方便，以下皆这么简称</b>）的主体不断丰富，直到近代梁起超从西方引进了民族主义学说，中国民族主义这一概念才正式形成。于是便有了：</p><blockquote>民族主义者何？同宗教，同习俗之人，相视如同胞，务独立自治，组织完备之政府，以谋公益而御他族是也。（1902，《新民说》）</blockquote><p>但我个人认为对中国传统民族观继承较多的是孙中山由五族推广到中华民族后的民族主义。只因梁启超又说过</p><blockquote>“西人深畏中国人，向有黄祸之语互相警励也”；<br/><br/>“凡黑色、红色、棕色之种人，其血管中之微生物，与其脑之角度，皆视白人相去悬殊。惟黄之与白，殆不甚远。故白人所能之事，黄人无不能者。</blockquote><p>再来看看孙中山的</p><blockquote>民族主义并非是遇到不同种族，便要排斥。“我们并不恨满洲人，是恨害汉人的满洲人”，实行民族革命，是因不甘满人主政，从而要推翻清政府，恢复汉族国家。如满洲人不来阻挠，便决无寻仇之理</blockquote><p>他同时强调通过恢复中华民族的传统道德及固有智识来恢复民族精神。中国固有忠孝仁爱信义和平等优良传统，讲求格物、致知、诚意、正心以及修身、齐家、治国、平天下，这些都是其他国家所不及。只要保存并发扬这一国粹，中国的民族地位便可得到恢复。个人认为他的民族主义是对中国传统民族主义的回归。</p><p class=""ztext-empty-paragraph""><br/></p><p>大方面不谈东西方的差异，仅从以上两位的言辞风格来看就可知一二。</p><p>总结一下个人认为东西方民族和主义的异同。</p><p>异：1，历史长度不同；2，早期西方民族和主义一般与封建君主相结合，形成民族国家，东方则较强调统一文化的认同。3，西方较东方更强调利益的共同体，东方在这一方面则更加包容。</p><p>同：1，都认为利益共同体、文化的相同和相似是区别不同民族的重要因素（但权重不同）  2，民族和主义与国家有或多或少的关系。</p><p>其它的内涵部分恕笔者水平不高，就只能总结到这儿了。</p><p>仅从一个角度分析便可得出这么多东西，再次说明了问题的复杂。我只想说明：</p><p><b>不管有益与否，民族和主义概念的复杂性已经决定了：你反对的，也许恰巧就是你支持的。因此不要随便在民族和主义方面乱贴标签，要拿出点具体的东西。</b></p><p>接下来是第二部分一一一</p><p>       说了这么多，很大一部分就是为了反驳“民族不存在”的观点，民族应该是客观存在的，或者说：<b>人们基于文化、习惯、利益等因素互相认同而组成的集合是客观存在的，不以人的意志为转移（所带来的矛盾也是如此）。</b>有人会说，民族（和主义）只是工具，是一群人用来分化所对立的另一群人内部之间的矛盾所用的手段，美利坚200年历史可以这么解释、甚至有完整资本主义发展史的欧洲也可以，但中国呢？古代君主强调大统一，但甚至早在封建经济尚不发达的西周就产生了民族和主义或者说它的萌芽。我不知道这样的认识偏差是东西方标准偏差造成的，还是因为其他原因。</p><p>谈完有没有的结论，再来说说认识和态度的问题。上面已经说过，概念复杂，但主要内容无外乎以下几条，</p><p>1，主体和内外之辩</p><p>2，文化</p><p>3，对共同利益、内部与外部利益的态度</p><p>4，其它方面（可选）如习俗，祟拜，人种等。</p><p>还有引发的矛盾、带来的影响和矛盾有利于谁。（本质上还是前3条）</p><p>通过以上就基本可以看到屁股（是中性词），再来分析头脑思想，就不难理解了。</p><p>至于有益与否，我只能说：<b>矛盾是双向的，民族和主义也是如此，中国民族主义的发展和异化，不仅取决于中国，也在于其它文明（尤其是文明）和民族的选择。</b>所以面对当今的世界，适当的民族主义是调节中国涉及以上前三条内容的最优解。</p><p>以上</p>"
261,阿拉克.乔巴,1,5150,4,0,https://www.zhihu.com/api/v4/answers/1409756125,"<p>讨论这个问题首先你得明白什么叫民族主义，知道他的基本内涵和主张，明白这不是一种观念，不是所谓民族认同，民族自豪感。而是一种意识形态，一种以民族划分国界，一个国家一个国族的意识形态。</p><p>对于一个多民族国家提倡民族主义?</p><p>中国现在主要讲中华民族的伟大复兴，你认不认可中华民族的概念了?</p><p>不要幻想你讲民族主义其他受到影响的人就不会讲，矛盾不会升级。</p><p>任何一个国家都必须要有秩序，要有基本的价值观，世界观，民族主义本身就包含了独特的价值观世界观，一个人成就价值与什么相关了? 与民族相关吗?</p><p>然后民族主义的发展趋势可以一直保持理性吗?</p><p>存在所谓理性民族主义的空间吗?</p><p>不要总把自己想的过于聪明，把其他人想得非常愚蠢，民族主义只在民族解放运动存在正面意义。</p><p>因为民族解放运动是暗合民族主义国族观的，对于现代中国是好是坏，你们自己觉得了?</p><p class=""ztext-empty-paragraph""><br/></p><p>你们觉得一个国家的稳定是通过公正的法律来维系还是这种排他性的身份认同了?</p><p>民族主义是维护国内团结还是激化矛盾了?</p><p>你们自己觉得了?</p><p>又看到某些人在输出暴论，所谓左派也讲民族主义，读过左派著作吗? 在左派话语体系中说一个人是民族主义者是在夸你吗?</p>"
